ID,Tytuł,URL_obrazka
4232772,"O ty Damian, pedał jesteś?",https://i1.jbzd.com.pl/contents/2025/09/normal/93woXvTxLQY2UgL1ZXvr70JqCmY1m6eJ.jpeg
4232770,mem,https://i1.jbzd.com.pl/contents/2025/09/normal/kCutvLD7fw0obkfq4OQAD3kdo6zv4lpd.jpg
4232768,"Wszędzie ruskie onuce, eh kurwa",https://jbzd.com.pl/images/video-age-18.png
4232765,Kiedy jest trzęsienie ziemi więc musisz zabrać to co niezbędne,https://jbzd.com.pl/images/video-age-18.png
4232764,Zapraszam https://www.instagram.com/planszowkowe_pogaduchy,https://i1.jbzd.com.pl/contents/2025/09/normal/iko8o1Hrfpv89toDWBztsWKO7MEfp8MY.jpg
4232762,To samo ścierwo,https://i1.jbzd.com.pl/contents/2025/09/normal/WPLLLtOLb62LkJpdKB4qdcgVdEgJVdai.jpg
4232761,"Dobre, pomarańczowe",https://jbzd.com.pl/images/video-age-18.png
4232760,Nie ma to jak weekendowe zawody na szosie.,https://i1.jbzd.com.pl/contents/2025/09/normal/Qe1Z1vi9fxJWyumWlet99DL6jMpZP6fV.jpg
4232759,Mentzen nakręca kolejną wojnę Polaka z Polakiem. Tusk nie wystarcza.,https://i1.jbzd.com.pl/contents/2025/09/normal/97RGUXwmxZaDrIAnbSmm3t2wn6byXK1e.png
4232758,Więzień 2137,https://i1.jbzd.com.pl/contents/2025/09/normal/XDk8YKM90SfdhKgsQBnEcvTOaGP4Xq2w.jpg
4232756,Smród walczy o dominację,https://i1.jbzd.com.pl/contents/2025/09/normal/sqMzJeBaY9QFHZQry0AueCivPN4Q5MuJ.jpg
4232755,Wywiad z tibijczykiem,
4232754,Ej zauważyłem że woda gotuje się tylko na zewnątrz kiełbasy,https://i1.jbzd.com.pl/contents/2025/09/normal/ndmia8QuQR8USjM8kTgnTqV3rkbNJcJR.jpg
4232752,Takie wywiady bym oglądał.,
4232750,Elektryka,https://i1.jbzd.com.pl/contents/2025/09/normal/QTpYHX1ElncnwEmY5HFOuBAOMzn3s1Or.png
4232749,"Dobrze chłopaki robia, dobry przekaz leci",https://jbzd.com.pl/images/video-age-18.png
4232748,Nowe przedszkole w Twojej okolicy,https://i1.jbzd.com.pl/contents/2025/09/normal/UTG3hQhyiKskk3uj9UYzvgcLZREZ7584.png
4232747,To ja wyruchałem wujka,https://jbzd.com.pl/images/video-age-18.png
4232746,Wpisz tytuł,https://i1.jbzd.com.pl/contents/2025/09/normal/qE6RIMwvxgTuzzURnxIeyRb8kbboeZMt.jpg
4232744,Adminowane,https://i1.jbzd.com.pl/contents/2025/09/normal/8EBsxLGVgk87Ueh6N18bOtUXJGYIeaKt.jpeg
4232742,picca na kolacje,https://i1.jbzd.com.pl/contents/2025/09/normal/SqXkbuCImBoI6mSW86ai7k7qDrZWv5t9.jpg
4232741,Nabij faję,https://i1.jbzd.com.pl/contents/2025/09/normal/hDQbDfpB5zTIetrpXQJTI69DocITjI8Y.jpg
4232740,To dzieciaki sluchaja w szkolach,https://jbzd.com.pl/images/video-age-18.png
4232737,Kudo szony,https://jbzd.com.pl/images/video-age-18.png
4232735,Łap plebsie,https://i1.jbzd.com.pl/contents/2025/09/normal/uqvSrcC0K7IwxEK8gGrVPWGRyuKTHdyk.jpg
4232734,Pytanko.,
4232732,Obiad,https://i1.jbzd.com.pl/contents/2025/09/normal/PJs7Abu9dUkNvMIyFQGtVsT4WKhZAK9B.jpg
4232731,Pierwszy kontakt z sexem ;),
4232728,"Kto ma wiedzieć, ten wie",https://i1.jbzd.com.pl/contents/2025/09/normal/E88CObe7iqwreWvw5hMjG5AMN6JVmeyo.jpg
4232727,No nie dogodzisz,https://i1.jbzd.com.pl/contents/2025/09/normal/vZrnvq8sZlJAE4DGnviwsmHoO0jLt6SB.jpg
4232726,Długi,https://i1.jbzd.com.pl/contents/2025/09/normal/xCLlJNTsgECesJZXUx2ZLWemwOzxGzpD.jpg
4232725,41%,https://i1.jbzd.com.pl/contents/2025/09/normal/mAOxodgkMMZKEcY9HFjL4WTFC8Z9wkpV.jpg
4232723,To może się przydać później,
4232721,Tak było,https://i1.jbzd.com.pl/contents/2025/09/normal/sNxFSYjbhaf71siwvY6RgvesaUp8eh9x.jpg
4232717,youtube,
4232713,skill,https://jbzd.com.pl/images/video-age-18.png
4232710,Odświeżam klasyki - reklama Toyoty z 1986,https://jbzd.com.pl/images/video-age-0.png
4232709,Było?,
4232707,Hulajnogi,https://i1.jbzd.com.pl/contents/2025/09/normal/oELab4BQ1MoX4Qh9I7MY8vnFFI5rgv1h.jpg
4232704,IQ poziomu orzeszka wykopków,https://i1.jbzd.com.pl/contents/2025/09/normal/uLqMQl6BxsEzhTfp3K836jKOItXu2R57.jpg
4232703,Haha,https://jbzd.com.pl/images/video-age-18.png
4232702,Spotykanie się z czarnym to oznaka ciężkiego upośledzenia umysłowego.,https://i1.jbzd.com.pl/contents/2025/09/normal/HfZqrB1nQnHySIozCeKQfMe7jPpNirsY.jpg
4232700,Beton,https://i1.jbzd.com.pl/contents/2025/09/normal/aRYUSb4S4GpOsPlTcLBUfWZj8FDdZTko.jpeg
4232699,WNBA,
4232698,Kółka w wózku sklepowym,https://i1.jbzd.com.pl/contents/2025/09/normal/PpCs4FIplvU0fOQih88N2e4T57Ed5vBu.jpg
4232696,Kukurydziany Dziadzia,https://i1.jbzd.com.pl/contents/2025/09/normal/VUeQBAO2VA4z9VYelvI4g39qe5n5wxLt.jpg
4232695,Reklamówka,https://i1.jbzd.com.pl/contents/2025/09/normal/oCjGNGFVn2nYuRMg9pJOe2W8tp0Zk8m0.jpg
4232692,Tytul,https://i1.jbzd.com.pl/contents/2025/09/normal/eyBYBROF7sIHY3namOOxIh1nqKhwJBoz.jpg
4232691,Zawsze może być lepiej,https://i1.jbzd.com.pl/contents/2025/09/normal/YfA7FtIoQICMXzRcDLOJwfp6rJ7D9y1r.jpg
4232688,Potrzymaj mi piwo,https://i1.jbzd.com.pl/contents/2025/09/normal/T2qDht5vZWxPmm7XbUurOHhukZbmpuMz.jpg
4232687,"Pipa, pupa, papa",https://i1.jbzd.com.pl/contents/2025/09/normal/pQAI06HBJowvFm7G8oQ5DqyAkp5RLM8v.jpg
4232684,Cipka,https://i1.jbzd.com.pl/contents/2025/09/normal/t76fg3XepyBqRx7zCKTyTwTTB4NgymaN.jpg
4232681,porażka,https://i1.jbzd.com.pl/contents/2025/09/normal/Ou1Ibpf2sYBneNFvWPOpDTgHm5qk49mt.jpg
4232678,Szlugi,
4232676,Prędko nie wrócą,https://i1.jbzd.com.pl/contents/2025/09/normal/nLpTBU8bcwwv5dqTABmNqGyik67WxtYP.png
4232675,O to proszę nie pytać,https://i1.jbzd.com.pl/contents/2025/09/normal/ONuLGEb4MQ2Ukjw2FREA2ykb7fA7v5wr.jpg
4232674,Kurła,https://i1.jbzd.com.pl/contents/2025/09/normal/2nsf69LrwY3YCGlwm6e7eUoa0V9EdD4u.jpg
4232673,Jazda A2 na zachód od warszafki taka jest,https://i1.jbzd.com.pl/contents/2025/09/normal/OXH5OAfz2laaPAgdry0GngkZi2DK8rrG.jpg
4232669,Make Dzida Great Again,https://i1.jbzd.com.pl/contents/2025/09/normal/ILOrzpbCmHBfsrApQx1ksk9gB6l5UMgR.jpg
4232668,Awantura o teczki,https://jbzd.com.pl/images/video-age-0.png
4232666,Zrobiłeś to.. synu lubieżnicy.. zrobiłeś!,https://i1.jbzd.com.pl/contents/2025/09/normal/I9hFTGU5M8DQnLHnJQhQHZdipp2OjiuB.jpeg
4232665,Make Dzida Great Again,https://i1.jbzd.com.pl/contents/2025/09/normal/bsJD4wsD7aHyWxzb9ZV167xJ0hvYGOlS.png
4232663,Maskotka donut-anus,https://i1.jbzd.com.pl/contents/2025/09/normal/AQezI4uLPIyaqpRCboCXGXxP3smXoUIX.png
4232661,kurde obejrzałby,https://jbzd.com.pl/images/video-age-18.png
4232660,Tranzystory,https://jbzd.com.pl/images/video-age-18.png
4232659,Niesamowita sprawa,https://jbzd.com.pl/images/video-age-18.png
4232656,Ryj jak świnia ma,https://i1.jbzd.com.pl/contents/2025/09/normal/dfIy6vgQ859FPcsBxcTMsfhP4BGTLcx9.jpg
4232652,Tylko szybko Geralt,https://jbzd.com.pl/images/video-age-18.png
4232650,To cwel jeszcze spsikał babcie gazem,https://i1.jbzd.com.pl/contents/2025/09/normal/0dC6EoWdQNr2rjlLrCXdgV2EbBE29Tch.png
4232649,Kolejne ziomeczki na plaży,https://jbzd.com.pl/images/video-age-12.png
4232648,Tlou,https://i1.jbzd.com.pl/contents/2025/09/normal/2YBRVBX47h5QYFpsZciZdmGNQQ2wWunq.jpg
4232647,Gówniak w pracy,https://jbzd.com.pl/images/video-age-12.png
4232646,Też oddaj coś od siebie,https://i1.jbzd.com.pl/contents/2025/09/normal/YCBMAmetfnmE3sirPUg3GFt6uoCTlMcq.jpg
4232645,UK to stan umysłu,https://jbzd.com.pl/images/video-age-12.png
4232644,Koreańskie ubogacenie kulturowe.,https://i1.jbzd.com.pl/contents/2025/09/normal/WMp9nXWUCKHuGZPK1SU7yHpzT0T3x9IP.jpg
4232643,Mój rok,https://i1.jbzd.com.pl/contents/2025/09/normal/Tv7AlBa1G3qyo8Aj4QCR8wgy8Z4OR5R1.png
4232642,Nie da się tego oglądać,https://i1.jbzd.com.pl/contents/2025/09/normal/FDEt5kCMBWgrB9BXulAhOj22yunRcO4M.jpg
4232641,Zombie pająk,https://jbzd.com.pl/images/video-age-12.png
4232640,Edukacja zdrowotna. Tak czy nie?,
4232639,Stop mordowaniu dzieci w Gazie!,https://i1.jbzd.com.pl/contents/2025/09/normal/7xEzKcoyk7bxKA06WDGKTOWSD7aksFEa.jpg
4232637,Nadciąga każąca reka sprawiedliwosci xD,https://i1.jbzd.com.pl/contents/2025/09/normal/VNiCQqgOIKb4t5NJunozCP1tQEsQ5I6L.png
4232636,Wenecją też rządzi Papież,https://i1.jbzd.com.pl/contents/2025/09/normal/EMVFeD3CtTcnzaDKzmm0Wv5Gydbjqn9y.jpg
4232635,Fszczonsajonce,https://i1.jbzd.com.pl/contents/2025/09/normal/Q1u2Lk8VI2TJpcpg62qfJabshJWx9M9l.jpg
4232634,"Dobra robota aktywiści, w końcu obraliście prawidłowy kierunek swoich działań. Nie zatrzymujcie się w tym kierunku <33",https://i1.jbzd.com.pl/contents/2025/09/normal/xOwYokzEQCItODMqFUSKzjFc9SGeFJvK.jpg
4232633,ogarnijcie sie,https://i1.jbzd.com.pl/contents/2025/09/normal/bTcRxSMADIoKAgLyD2zXDbI65Ml6fdMe.jpg
4232629,kacapstwo,https://i1.jbzd.com.pl/contents/2025/09/normal/m17uZx6JJpgq66eiTwQ9aqoETWsyAAf8.jpg
4232628,Jak wyjebać ojca ze wspólnego konta z GPT???,https://i1.jbzd.com.pl/contents/2025/09/normal/QidH7nj15uyh3iKsJGvxT4lTLtFl2WS7.png
4232625,Czasu nie ma.,
4232624,pusin,https://i1.jbzd.com.pl/contents/2025/09/normal/28YSQA70ORSAhvm8szsvovudnLBosTsB.png
4232623,Nienawidzę kolorowych małp!,https://i1.jbzd.com.pl/contents/2025/09/normal/3uDyQnu0Bw74BAXumw3ryexTz5yPHJkt.jpg
4232621,Kiedy pedalarzowanie nie było wystarczająco pedalskie,https://jbzd.com.pl/images/video-age-12.png
4232620,A tobie jak idzie podciąganie na drążku?,https://jbzd.com.pl/images/video-age-12.png
4232619,Małpy,https://jbzd.com.pl/images/video-age-12.png
4232618,Lodowy miecz,https://i1.jbzd.com.pl/contents/2025/09/normal/ZmRhO2CGkG8iM2NdHBpPIPvp1nQwHMPg.jpg
4232617,Taktycznie,https://i1.jbzd.com.pl/contents/2025/09/normal/NkQYuPlFS1YY4NH6CzzQOrQ7Tl8RKhqx.jpg
4232616,Robloxowe problemy,https://i1.jbzd.com.pl/contents/2025/09/normal/9LPj7qKaG7RlXBlFTKGvpihnUjXHmpTP.jpg
4232615,Souliarze,https://i1.jbzd.com.pl/contents/2025/09/normal/A7A59zFxA09Fmsy0QWzWe6AnMwf4DQhO.jpg
4232614,Cycki zrzucone,https://i1.jbzd.com.pl/contents/2025/09/normal/hja4QshtnZ011P5vcQNDpFOtJbcu7YBF.jpg
4232613,Zawsze,https://i1.jbzd.com.pl/contents/2025/09/normal/xkghrONmDElfO5HYjaGuv4THiFt2dtXi.png
4232611,Ekologicznie,https://i1.jbzd.com.pl/contents/2025/09/normal/A5auxnAbv14B36gkyH3HX3CLBA72bYWW.jpeg
4232610,"Może i krótki, ale za to szybki",https://i1.jbzd.com.pl/contents/2025/09/normal/JlIM2J93LlupcgJR1R9INiff2J3o1zoH.png
4232608,Bić kurwy i jeść chrupki,https://i1.jbzd.com.pl/contents/2025/09/normal/YnndJE6U74JnrIgyWvUQ9ILbdx7CIKpv.png
4232607,Wsparcie,https://i1.jbzd.com.pl/contents/2025/09/normal/2v8KEBceVTS0TXuuuW4LzV2Hgn0Cpb53.jfif
4232606,Kocham jak ludzi coś łączy (Polska - 404 koszykówka),https://i1.jbzd.com.pl/contents/2025/09/normal/U5p9aUnYyust0bdYGLAWotfoJLCiIZw8.jpg
4232602,Słonecznik,
4232601,Znowu ktoś zajebał,https://i1.jbzd.com.pl/contents/2025/09/normal/Xei90B6bH4L9rVqoGVu2Y42Bx9bXC8yF.jpg
4232600,Kiedy jesteś nowy w białorycerzowanie.,https://i1.jbzd.com.pl/contents/2025/09/normal/Io7hORi18aX74QkALk9DjrQ1pxrX0dxE.jpg
4232599,"Znany lekarz, hydraulik, ksiądz no i czasem strażak.",https://i1.jbzd.com.pl/contents/2025/09/normal/51J8RjMDQtIAQZ2VuoJPrEQmWb0kqACw.jpg
4232597,Co to portal,https://jbzd.com.pl/images/video-age-18.png
4232596,Jeżeli wciśniesz guzik stracisz wszystko ale dostaniesz fajną czapkę,https://i1.jbzd.com.pl/contents/2025/09/normal/jvH7zCun7SVFmT1jGQBi3CqNXIoELZTn.jpg
4232591,Agama dzidowiec.,https://jbzd.com.pl/images/video-age-0.png
4232588,Tfu,https://i1.jbzd.com.pl/contents/2025/09/normal/XzsMu7yXcR2iztFuLUYC2mL6Rjy0J3CR.jpg
4232586,Miniówka,https://i1.jbzd.com.pl/contents/2025/09/normal/KpOCuviX6i0g8ujn0uXBcmg613oYeiAo.jpg
4232584,Brztytu_u597: pytanie biznesowe,https://i1.jbzd.com.pl/contents/2025/09/normal/sYA6880BT7xG9WiaNS7p4u1uy9g7qnH6.jpg
4232583,Podobno buty spadły,https://jbzd.com.pl/images/video-age-18.png
4232582,Rak prostaty od tytułu,https://i1.jbzd.com.pl/contents/2025/09/normal/u7y6uivOtb5W9mvaB5v7UQN1XDKSmb3i.jpg
4232581,Jebac szkole,https://i1.jbzd.com.pl/contents/2025/09/normal/oMkqAwMY3jVKjkzoQskFIG06dVh9LS9R.png
4232580,Ron po prostu się zapadła wewnętrznie,https://i1.jbzd.com.pl/contents/2025/09/normal/D1jiZiJrggVS87dWRnPy0aFuosdH7iWo.jpg
4232579,Złodzieje xD,https://i1.jbzd.com.pl/contents/2025/09/normal/39i4Eio46VoeVNo5dx6TjHcWPmluKBat.jpg
4232577,Niespodzianka,https://i1.jbzd.com.pl/contents/2025/09/normal/wcN3TevahcrANigkl89ElA0wRXjVGAgf.png
4232576,CHWDż,https://i1.jbzd.com.pl/contents/2025/09/normal/efzkBUzJ4A3DDZA6rppCcEoR1ukuOxdv.jpg
4232575,Tytul,https://i1.jbzd.com.pl/contents/2025/09/normal/79OnqWt5m1yDNX67kQuU2vnF9C8QUcNP.png
4232574,GDZIE TA WOLNOŚĆ SŁOWA,https://i1.jbzd.com.pl/contents/2025/09/normal/ySm7PINt9NN5nRMSHTKydeNSKham3EQp.jpg
4232573,Jebać ukraine,https://i1.jbzd.com.pl/contents/2025/09/normal/pXViMcewCUPuNJvoOrd6plNdZLGLuKwW.jpg
4232572,Lewica: fakty nie pasują do narracji? SĄ NIEPRAWDZIWE!,
4232571,"Co to za państwo, nie znam",https://i1.jbzd.com.pl/contents/2025/09/normal/eRIEpUxEOnmMRV9u29tQDAj7q1ASHqks.jpg
4232570,I cyk 150 milionow sztuka,https://i1.jbzd.com.pl/contents/2025/09/normal/LJ6xLEnIQHO4TlKRMvpHzuzjA20HBXmL.jpg
4232569,Narzędzia dobrej jakości,
4232567,I tak do zajebania,https://i1.jbzd.com.pl/contents/2025/09/normal/VvLOcR2Wv0pSBNAzrKnstNtZSowJ42gc.png
4232565,16-23zł xD wysokie zarobki,https://i1.jbzd.com.pl/contents/2025/09/normal/2lyVBGGAq0wJ3LXODuLh4X21rzgSbE5f.jpg
4232564,Agent specjalny,https://jbzd.com.pl/images/video-age-0.png
4232559,Incepcja.,https://jbzd.com.pl/images/video-age-0.png
4232558,Zwykła noc w Brazylii,https://jbzd.com.pl/images/video-age-16.png
4232557,familioauto,
4232556,"Jan Olszewski, bohater którego każą nam zapomnieć.",
4232555,Tranzystory,https://jbzd.com.pl/images/video-age-18.png
4232553,Shao kot,https://jbzd.com.pl/images/video-age-18.png
4232551,J. Mac czy jakoś tak,https://i1.jbzd.com.pl/contents/2025/09/normal/TTln5vtSTwboeSwzLuMpbdH4AgVDeymE.png
4232550,Benefity w pracy,https://i1.jbzd.com.pl/contents/2025/09/normal/7CkaWw03ULPGEIZMvotfcH6CGkLSqeWj.jpg
4232549,Z rozmachem,https://i1.jbzd.com.pl/contents/2025/09/normal/Fa8cNa7OdMaD4brSj91ZaWLQB66Er8Oj.jpg
4232546,Singielki w twojej okolicy skończyły się xD,https://i1.jbzd.com.pl/contents/2025/09/normal/KtKCzF3RQqb7SS7V61cM9pzv11S6AyBH.png
4232545,The Judest,https://i1.jbzd.com.pl/contents/2025/09/normal/QKM1FbAJkrqqZymAEuukQD4r79xMt6fY.jpg
4232544,Ojciec w sądownictwie,
4232543,Tytul,https://i1.jbzd.com.pl/contents/2025/09/normal/XXqfGIY0zqyRkbFCf0yMPXPetTemj8xM.jpg
4232541,Hæða ecge,https://i1.jbzd.com.pl/contents/2025/09/normal/gZI7onC8XfoGVOahdt0yFoPNRkRNDOWH.png
4232540,Przyszłość jest niebezpieczna,https://jbzd.com.pl/images/video-age-18.png
4232539,Proszę o pomoc szanownych dzidowców,
4232537,Na 30%,https://jbzd.com.pl/images/video-age-16.png
4232535,Tak to widzę,https://i1.jbzd.com.pl/contents/2025/09/normal/19oGGFqupccBPw0aEko1t7BK26Tlgydl.jpg
4232534,Hydrozagadka,https://i1.jbzd.com.pl/contents/2025/09/normal/md0dO8H0F3LdegsCshQcd7HJZlgELcoi.jpg
4232533,"""Wypadek"" generała Pattona",https://i1.jbzd.com.pl/contents/2025/09/normal/Y7o4TDGue7VorIdDlgJ1yuvHgyn3ZhUu.png
4232530,Każdy lubi jebać żydów,https://i1.jbzd.com.pl/contents/2025/09/normal/zKYJsPHMUwah1xaWyCeoCfh9X5Nfw586.jpeg
4232528,Marcin,https://jbzd.com.pl/images/video-age-18.png
4232527,Ehhh..,https://i1.jbzd.com.pl/contents/2025/09/normal/pVMv445Ne3dPdkWfrpVzqdEksuivUyXh.jpeg
4232526,Prawie czysty rasowo,https://i1.jbzd.com.pl/contents/2025/09/normal/S7H9PbUDYDcZWmlYAswPdV3bEIVofsIV.jpg
4232524,Bwuuum,https://i1.jbzd.com.pl/contents/2025/09/normal/a9NHGewPKCQmsNqDQA3xER5agR8Tx8Jd.png
4232523,Cygańskie zabawy,https://jbzd.com.pl/images/video-age-16.png
4232520,a to ciekawe...,https://i1.jbzd.com.pl/contents/2025/09/normal/PYfyf7G0aPu0EU7UjI16QssFPYssTfPN.png
4232517,Grubsza sprawa,https://jbzd.com.pl/images/video-age-16.png
4232516,Mamy dość...,https://i1.jbzd.com.pl/contents/2025/09/normal/giKFqZOdrkoglEtnyBJl0phULwVmM0l9.png
4232515,"Nie ważne czy jesteś biedny czy bogaty, i tak musisz usiąść rano na brzegu łóżka i pomyśleć nad sensem tego wszystkiego",https://i1.jbzd.com.pl/contents/2025/09/normal/6WfjGOIfb33l5Ak7RMTh5nhlGnyX8J5Q.jpg
4232513,Szur i foliarz a obok ator,https://i1.jbzd.com.pl/contents/2025/09/normal/NUPUFvBkQombHVpozezdSDGbRDFx4khQ.jpg
4232512,Kiedy zawodowy sportowiec weźmie udział w gali freak fight.,https://jbzd.com.pl/images/video-age-0.png
4232510,reparacje,https://i1.jbzd.com.pl/contents/2025/09/normal/pHWEE2Mt4cKizRvgA19rYskzJT5n40Xb.jpg
4232508,Baum,https://i1.jbzd.com.pl/contents/2025/09/normal/X7p00lEfsyagNDRrkIbH49MpyzgGWW87.jpg
4232505,Inaczej zapamiętałem tą misję z pociągiem,https://jbzd.com.pl/images/video-age-0.png
4232501,żyd wyssał niechęć do Polaka z chuja ojca,https://i1.jbzd.com.pl/contents/2025/09/normal/CoFBIfC6AHm9rnZiFbjNkiCdJyl992fB.jpg
4232499,Niby najgorszy system a zarazem najlepszy,https://i1.jbzd.com.pl/contents/2025/09/normal/yPY7hjVTHwENihMwSaDmicIqVYcKIpE9.jpg
4232495,Instrukcje były niejasne,https://i1.jbzd.com.pl/contents/2025/09/normal/6lglUnoW5NfZoNb9Gw8UluKk9YIViqAc.jpg
4232494,Przyszywana milosc,https://i1.jbzd.com.pl/contents/2025/09/normal/eVxOoboA4g2ST89JQdb2bT80wDUtCfQ7.jpg
4232491,Big Black Cock,https://i1.jbzd.com.pl/contents/2025/09/normal/Lo4jCTbR5PdGk3WZT2iU4pxJ6XWuds3i.png
4232488,Nie było tematu,https://jbzd.com.pl/images/video-age-18.png
4232487,Dzidowe rozkminy,https://i1.jbzd.com.pl/contents/2025/09/normal/GcPsHa4rh8q6xFEB3bXVGMsCpZ0nlNmZ.jpg
4232486,Cwelik,
4232484,Kiedy przeszedłeś grę łotrem,https://i1.jbzd.com.pl/contents/2025/09/normal/EZGpSgz3OXLTV4uL2EG1kIprZW4P9T2v.jpg
4232482,"Podjebane, bo czemu nie",https://i1.jbzd.com.pl/contents/2025/09/normal/egSYaYEmSnPPhRgl9YydKM8Mi2thFnXQ.jpg
4232479,Jak to się wyciąga?,https://jbzd.com.pl/images/video-age-0.png
4232478,Mocniej mocniej,https://i1.jbzd.com.pl/contents/2025/09/normal/x2dNp0fbbpR20wYNwADNuD2HWPpRXqCM.jpg
4232477,Sorry Dolores,https://i1.jbzd.com.pl/contents/2025/09/normal/ZlOOdB9IAQEg47iqlnoK2FJML0tZGKKb.png
4232476,Its ok to be…,https://i1.jbzd.com.pl/contents/2025/09/normal/EdEPQz0UWFQw7t8jpqZhmqXLthWLlm5V.jpeg
4232470,Łoszukoł mje prywaciarz,https://i1.jbzd.com.pl/contents/2025/09/normal/2JdpQrzTb33c05sQT4AeWVMc8XlW3Dk0.png
4232469,"Andrzej, rozładuj",https://jbzd.com.pl/images/video-age-18.png
4232468,Moja wyobraźnia tego nie ogarnia,https://i1.jbzd.com.pl/contents/2025/09/normal/h7vZJL1Kic5DqCqWSnYvFIxZr9ieItE5.jpeg
4232467,Stary,https://i1.jbzd.com.pl/contents/2025/09/normal/wGPDpPz5LF2r0Sx9SeKduIVBEv9gBucn.png
4232466,卐 卐 卐,https://i1.jbzd.com.pl/contents/2025/09/normal/jYCFNCowhhcoEBJ9srF9399vWbaRoS2J.jpeg
4232464,"a o której będzie się palić styrta, to już w remizie każdy wie",https://i1.jbzd.com.pl/contents/2025/09/normal/rdjpSY1NWwP3qfCqipZtoG2ejdDilcuA.jpg
4232463,Ropa,https://i1.jbzd.com.pl/contents/2025/09/normal/a1xw6dB7HnliSUKwS43Y7oeCylapwZWg.jpg
4232462,Pakernia,https://jbzd.com.pl/images/video-age-0.png
4232460,Mam od ponad 20 lat,https://i1.jbzd.com.pl/contents/2025/09/normal/bI4ONl5MZzaZtyi3lBa8xsSKlrBlar92.jpg
4232459,"Mielone, młode ziemniaczki i mizeria.",https://i1.jbzd.com.pl/contents/2025/09/normal/xVQbfFvf4VQR0NUH7KjEHT8ptsr0L0ar.jpg
4232458,Choroby psychiczne leczyć przymusowo,https://i1.jbzd.com.pl/contents/2025/09/normal/6BP6GBVA1VJwkNDMIpJ8qBnSyIK4XIwg.png
4232456,simpy to cioty,https://i1.jbzd.com.pl/contents/2025/09/normal/SNSbDJeZ33MK8uwFTsox1aqXT8DKc0uw.jpg
4232453,"Szkoda, że nie krwią",https://i1.jbzd.com.pl/contents/2025/09/normal/XT3BJek1EEpWkUBD5hix5d5aScqGSsMQ.jpg
4232452,Dziadek,https://i1.jbzd.com.pl/contents/2025/09/normal/htEYmMCfnxVLbA6HPY7Uf5G13b9oHPRc.jpg
4232451,To nara,https://i1.jbzd.com.pl/contents/2025/09/normal/xzrWiQFRGQizjZaTLs8L8voxM3RizxWV.jpg
4232449,Silna prawica,https://jbzd.com.pl/images/video-age-18.png
4232448,Śmieszki pierdolone,https://i1.jbzd.com.pl/contents/2025/09/normal/0ybWfAX3WIhos5iS1dAjyLl2WF9860wt.png
4232447,Zarząd spółdzielni,https://i1.jbzd.com.pl/contents/2025/09/normal/luRz0Yn9RVMlUvqcLEvCIedsPRx3NJsO.png
4232446,Grzegorz Floryda,https://i1.jbzd.com.pl/contents/2025/09/normal/BZY9HzgprIH7R5R2yGHP2OtFBh9jQVj8.jpg
4232445,Ogarniajcie się złodzieje memów,https://i1.jbzd.com.pl/contents/2025/09/normal/JmBA0kGwYhXImyN2R2NgvhnDg8pWGelV.png
