ID,Tytuł,URL_obrazka
4232444,Ciuchów pilnuj,https://i1.jbzd.com.pl/contents/2025/09/normal/gfvQAN552zHZdlM556XBoZNKcTb92Ll4.jpg
4232443,Astrofotografia - wersja budżetowa,https://i1.jbzd.com.pl/contents/2025/09/normal/fPZRnOGC7yyaf24DNyXieNwLyqlcZANy.jpg
4232442,Orzeł,https://i1.jbzd.com.pl/contents/2025/09/normal/jhu7zMHdJfnpCiVA1LyoQHfQ4gQimazG.jpg
4232440,Jeszcze 5 pompek,https://jbzd.com.pl/images/video-age-0.png
4232439,koła w wózku sklepowym,https://i1.jbzd.com.pl/contents/2025/09/normal/Mp1YKnWybiUSFuCUezF38TVAOZwSgvWC.png
4232436,Plandemia song,https://i1.jbzd.com.pl/contents/2025/09/normal/Dy4B8Lax1fLYrbPm9sgyapn7G9zv7WPJ.png
4232435,Skurwol,https://i1.jbzd.com.pl/contents/2025/09/normal/B3G9Q6cf3zAJiRd04JGcVfJj8VB3zlZD.jpg
4232434,Własne,https://i1.jbzd.com.pl/contents/2025/09/normal/MutrpbPqorBmJKvxaoDuWguJGh8cNp7G.png
4232433,"Zgadza się, zgubiłem",https://i1.jbzd.com.pl/contents/2025/09/normal/ZTPW6igv6FHwpNDF3QPtLZHM3y1bm877.jpg
4232432,We wuz kangz n shiet,https://i1.jbzd.com.pl/contents/2025/09/normal/9xB8g6lv9AcVDNGur5k3uPAAt9w9cDtb.jpg
4232431,elitarne ksywy,https://i1.jbzd.com.pl/contents/2025/09/normal/0iJSgP4LtiU8fAkF5jW4AGgYu5kMocR0.png
4232430,Jeb,
4232429,Mmm,https://i1.jbzd.com.pl/contents/2025/09/normal/KyPrTUs5mBKjVtZc9xUZ1QHUDX2pqFQT.jpeg
4232428,Śmieszki puerdolone,https://i1.jbzd.com.pl/contents/2025/09/normal/80FwK8Of3Uqik09BA2KPJU9G0kpZo8G3.png
4232427,Śmieszki pierdolone.,https://i1.jbzd.com.pl/contents/2025/09/normal/c9QXV9M2DzJEfN9GSQTRv7I9dwZxThn8.png
4232426,Śmieszki pierdolone.,https://i1.jbzd.com.pl/contents/2025/09/normal/sZWE2isD5K10MJoXi0LSGUGOoNWPIwYU.png
4232425,Jak wygląda życie w skrócie,
4232424,fatalne przejęzyczenie,https://i1.jbzd.com.pl/contents/2025/09/normal/Q6szjtOu78ED8NapfztoypjuMD2TxUQs.png
4232423,"Sprawdźcie portfele, bo nie wiecie, że jesteście bogaci",https://i1.jbzd.com.pl/contents/2025/09/normal/Hot6UFwocPlDqVPWfF1ijziPF26FkbFn.jpg
4232422,"Czy są gorsi od pedalarzy? Tak, hujogłowi",https://jbzd.com.pl/images/video-age-0.png
4232421,Natura,https://i1.jbzd.com.pl/contents/2025/09/normal/mZ1txpy8WP5kza81kaOP1OutEDt5iW5R.jpg
4232418,Za młoda aby ufać,https://i1.jbzd.com.pl/contents/2025/09/normal/eu39S7t2YGyPoKxnviDiEblFOK3XsbU3.jpg
4232417,Nie moze być!!,https://i1.jbzd.com.pl/contents/2025/09/normal/kCZ6mvFiOwAWYOsP4tehYB9g1T5SzbxA.jpg
4232414,Ale angole upadli. I jeszcze te nieudolne baby w Policji,
4232413,Nauczyciel starej daty.,https://jbzd.com.pl/images/video-age-16.png
4232411,Polaki,https://i1.jbzd.com.pl/contents/2025/09/normal/xxTm6rw3DaBrAm8dbJ4Bkgu9kkwXqaW0.jpg
4232409,"wiecej statystyk, polak wytrzyma",https://i1.jbzd.com.pl/contents/2025/09/normal/bFgXjiB29gyjxf4zdgS5B6TnYZat1l5O.jpg
4232408,Topgir,https://jbzd.com.pl/images/video-age-18.png
4232407,Taka sytuacja,https://i1.jbzd.com.pl/contents/2025/09/normal/wPe5LlYNdVWAmXTuNmrgfYIttVpCTaJS.jpg
4232405,Wpisz tytuł,https://i1.jbzd.com.pl/contents/2025/09/normal/WbQ1srqvknuscnTyHBue00CcGrdX0H36.jpg
4232403,Po to jest dodatkowa para,https://jbzd.com.pl/images/video-age-0.png
4232401,podręcznik dzidowca,
4232400,Przyjaźni mu się zachciało,https://i1.jbzd.com.pl/contents/2025/09/normal/oTOLvY8pZslxoNcCfKAFSqj6UKeJOq7x.png
4232399,It's just a prank bro,https://i1.jbzd.com.pl/contents/2025/09/normal/Rudwrv77MEnEWOnqicFjfkY4CqwBVqoV.jpg
4232397,Matka na deskach,https://jbzd.com.pl/images/video-age-0.png
4232396,VIII.  Nie kradnij,https://i1.jbzd.com.pl/contents/2025/09/normal/lqUPpFQUf4OR16b3WI7TOt2JhVNm4Pj9.jpg
4232393,A tego co poebao?,https://i1.jbzd.com.pl/contents/2025/09/normal/gWqFOi000zb4yrmu7MPaelhlDVUvAC9a.png
4232392,Plucie w twarz Polaka,https://i1.jbzd.com.pl/contents/2025/09/normal/2IWjcjWkBUWTA1FdBS1nNYxVObzkzljO.jpeg
4232389,No. xx,https://i1.jbzd.com.pl/contents/2025/09/normal/un80AdQ8os9vBgP9LrBxRaJEHAuoqpSA.jpg
4232383,Ktoś kojarzy tą ikonę?,https://i1.jbzd.com.pl/contents/2025/09/normal/4BROS1Nh0qF5YTf2cjKDrQ5yvF9s3iHH.jpg
4232381,Dracula i jego harem,https://i1.jbzd.com.pl/contents/2025/09/normal/3XR1HFYa1zIHDzxC6YLL6eTOofUOmuJ7.png
4232380,Wyciągaj swoją hiszpańsko-cygańską lance xD,https://i1.jbzd.com.pl/contents/2025/09/normal/wMLZGJCXjMmNeDQNIBSGXTaLsGLCUStO.jpg
4232377,"Już tradycja, że co roku jest ten mem",https://i1.jbzd.com.pl/contents/2025/09/normal/mHyMVGiUHWxZCqD1RonfGy7xkdsKNRwl.jpg
4232374,"Najpierw panika. Dopiero później przypomniał sobie, że jest majestatycznym kotem",https://jbzd.com.pl/images/video-age-0.png
4232373,archiwum: magiczne magimiecze,https://i1.jbzd.com.pl/contents/2025/09/normal/pmxCC3RygUlN3BZyhfUsUqAIq5r7IYlK.jpeg
4232371,Audi 307 Avant ... nie wiem tylko czy kłattro,https://i1.jbzd.com.pl/contents/2025/09/normal/Pfd8jq5ODzZacljvBs1XMiEn54dNYKjQ.jpg
4232370,Śmierdzący żarcik.,https://jbzd.com.pl/images/video-age-18.png
4232369,20 gospodarka świata,
4232367,Tytuł,https://jbzd.com.pl/images/video-age-18.png
4232366,nie pacz sie,https://jbzd.com.pl/images/video-age-18.png
4232361,"Zgadza się, ukradłem, ale tylko debil by nie ukradł.",https://i1.jbzd.com.pl/contents/2025/09/normal/3s2ew8FJOLi6hoG5biFAtdo6pyV2xoFK.jpg
4232359,Potęga umysłóf,https://jbzd.com.pl/images/video-age-18.png
4232358,Wydaje się to być całkiem rozsądny pomysł,https://i1.jbzd.com.pl/contents/2025/09/normal/P5ntPkHib3cGWvNGR29hV4rAq8JaM9ti.jpg
4232357,2137,https://i1.jbzd.com.pl/contents/2025/09/normal/odt4N2HHIpl1wtOo8EwCvl7aCfw9RiLu.png
4232355,Biały kruk,
4232354,Nie będę gorszy,https://i1.jbzd.com.pl/contents/2025/09/normal/YrnMmNREJOFCf5g5vXEJQsbYUDxbaW66.jpg
4232353,1234,https://i1.jbzd.com.pl/contents/2025/09/normal/nKCdjgjppFVyDU8Pg8e29xOisrH3zoZv.jpg
4232352,Pierdoleni złodzieje,https://i1.jbzd.com.pl/contents/2025/09/normal/oEfvbzyHDTFXdDVfMH3Owl8MoJ7JFz2T.jpg
4232351,Średnie,https://i1.jbzd.com.pl/contents/2025/09/normal/wx7z6BzKX0vk3URWGBexpgQaW8X9Q4ky.jpg
4232350,Zamawianie loży w R'lyeh,https://i1.jbzd.com.pl/contents/2025/09/normal/kjfTwKo6EPzRpTe4hVUSyrDBJgvsOolU.jpg
4232349,Się popieści to się zmieści,https://i1.jbzd.com.pl/contents/2025/09/normal/RBYEtxjkYtCGMuzUYrBH0MduiGzBH1wM.jpg
4232348,Jebane julki! Napierdalał bym taka jak faceta w ringu.,https://i1.jbzd.com.pl/contents/2025/09/normal/GBFMuZEP3t50WW8w8GwmceFWqxtD7A6K.jpg
4232347,Brejking njus,https://i1.jbzd.com.pl/contents/2025/09/normal/IW2nH47q9P0zMHih4qWKkD9lSrzFTPZg.jpg
4232345,Pieseł zdech,https://i1.jbzd.com.pl/contents/2025/09/normal/BU20am4J6dzz6jn1y24QShYUuuIl7prG.png
4232344,Ma lecieć prosto i chuj,https://jbzd.com.pl/images/video-age-18.png
4232342,Za każdym pieprzonym razem,https://i1.jbzd.com.pl/contents/2025/09/normal/Izjh8refmX8uECAOUVJTHawDNtWvawQ2.png
4232340,Jest robota do zrobienia,https://i1.jbzd.com.pl/contents/2025/09/normal/xWdwWE7v1oAQycUZ9zDXHNgfqy3FOaN8.jpeg
4232339,‎‎‎,https://jbzd.com.pl/images/video-age-0.png
4232337,Ciekawe mapy. Bawaria i północne Włochy.,https://i1.jbzd.com.pl/contents/2025/09/normal/7LoqSFr93Wopx2Cb0swn7jnkzE7vuEKz.jpeg
4232336,Męska gra dla prawdziwych mężczyzn,
4232335,Amatorzy,https://i1.jbzd.com.pl/contents/2025/09/normal/5wX0MSHodA6mmNmTpyQi2veI8z0oc611.jpg
4232334,Propozycja nie do odrzucenia,https://i1.jbzd.com.pl/contents/2025/09/normal/lBwEsC4csoNbQuofUzURUy8EsVcE5hXx.jpg
4232332,So it's begins,https://jbzd.com.pl/images/video-age-18.png
4232331,Nos wystaje,https://i1.jbzd.com.pl/contents/2025/09/normal/UWJENSvyKcdHETKOb5zmys5OrKty0qfM.jpg
4232330,Tytul,https://i1.jbzd.com.pl/contents/2025/09/normal/J74qTwlLJQaUk2Tx8jV33T3TOA9ynaoz.jpg
4232329,"Tak nie wolno, pobite gary",https://i1.jbzd.com.pl/contents/2025/09/normal/YcxTfmS1piqSotB9wpJ0IGwEqXB6tmC9.png
4232328,O nich też trzeba pamiętać,
4232327,Chłopski rozum w natarciu xD,https://i1.jbzd.com.pl/contents/2025/09/normal/BNQer0yZ2WCMbzc76cI7haAlf5eD3CJZ.png
4232325,Co ten tusk,https://jbzd.com.pl/images/video-age-0.png
4232324,Żarcik,https://i1.jbzd.com.pl/contents/2025/09/normal/2L95LDuY9rYv3GM2Pndo2kkm6lFqnM3J.jpg
4232323,Szacun,https://i1.jbzd.com.pl/contents/2025/09/normal/O5EIxO0jFQ75tk5FAog5XnRpfdYdHeXJ.jpg
4232322,Mówiłem wam że wiem od kogo wy są. Jebane pedofile,https://i1.jbzd.com.pl/contents/2025/09/normal/2QCj9QWhIduzuwkRrtnxZxODu2J4WjDN.jpg
4232320,Tort,https://i1.jbzd.com.pl/contents/2025/09/normal/WypkSc0533fbCqY06hesgVbvVVuTuchW.png
4232319,Brakuje tylko zakoli,https://i1.jbzd.com.pl/contents/2025/09/normal/4ziH99nqBLs8vxlXGjoWKRp5IV1yiVkR.jpg
4232318,Butelki,https://i1.jbzd.com.pl/contents/2025/09/normal/edIEEoHdDIPEPkccfheKnZTWQIrBjIDi.png
4232316,Ogrzewanie klimatyzatorem,https://i1.jbzd.com.pl/contents/2025/09/normal/OigwNs0Kre6jsOWcaOBhYJhFRay7JKOv.jpg
4232315,a ojca i syna we wspólnym grobie okrzykniemy neolitycznymi gejami,https://i1.jbzd.com.pl/contents/2025/09/normal/oSD3KWxqR3ER66rt0y3wnhBXHqtS3LDe.png
4232314,Straszna śmierć,https://jbzd.com.pl/images/video-age-18.png
4232313,Dziadzia dobrze gada,https://jbzd.com.pl/images/video-age-18.png
4232312,"Silna Wola, mocne Jeżyce, twarde Bałuty, tęgie Jelitkowo.",https://jbzd.com.pl/images/video-age-18.png
4232311,Restauracje z gwiazdką Michalina takie są,https://jbzd.com.pl/images/video-age-18.png
4232310,Subnautica multiplayer,
4232309,Inpost - symulator,https://i1.jbzd.com.pl/contents/2025/09/normal/XNZWBomiVwx5PG6gLzpW68jtMtw96UY6.jpg
4232308,Obrońcy moralności są tylko trochę lepsi od kurew z OF ha tfu,https://i1.jbzd.com.pl/contents/2025/09/normal/L7IdG2IM5Dn9xXd6obG0JlmACF0sBJfV.jpg
4232305,Genialny pomysł,https://i1.jbzd.com.pl/contents/2025/09/normal/VgwtqKcjo0lY8lJJVuw3yTtYHbtvfvQT.jpg
4232304,Polska myśl zbrojeniowa,https://i1.jbzd.com.pl/contents/2025/09/normal/nDMGEiNHGD6Du07xsXlizEvEsHbGzFJz.png
4232303,Sekta,https://i1.jbzd.com.pl/contents/2025/09/normal/VTAJbtBKsQyw3MvtNIlT0MCbm4vHQfEi.jpg
4232302,Ytk,https://i1.jbzd.com.pl/contents/2025/09/normal/7j6BzVirA9R56oVIrRKa89PWpz15B7Wg.jpg
4232299,zajebane z grupy telegram szaszki,https://jbzd.com.pl/images/video-age-18.png
4232296,kakaovy chlebicek,https://i1.jbzd.com.pl/contents/2025/09/normal/1CVr2SPZi0pgRcOTi1FEfl0hcH4c2lJX.png
4232295,nawet babskie ai jest wkurwiające,https://jbzd.com.pl/images/video-age-18.png
4232292,Pamiętaj synek,https://i1.jbzd.com.pl/contents/2025/09/normal/3mfwi0cXTuq7NWKNV6uMADQW45jJXQRt.png
4232291,trening na pilota,https://jbzd.com.pl/images/video-age-18.png
4232290,ktoś zna drogę?,https://i1.jbzd.com.pl/contents/2025/09/normal/R2incD3w0L73ZEKOnCQAT9eKwDmG9OVb.jpg
4232289,Jebać żydów,
4232288,"Nie tuczy, ale smakuje",https://i1.jbzd.com.pl/contents/2025/09/normal/bWo1vKEdOVH1bYyAVV5C8pfVdzFM5uZH.jpg
4232287,"Biedaczek, pewnie głodny...",https://i1.jbzd.com.pl/contents/2025/09/normal/BuUCBbPS6XOwIyyKaGhMJZzKJWokgMiN.jpg
4232286,Wkładam odpaloną petardę w krowi placek,https://i1.jbzd.com.pl/contents/2025/09/normal/1AiPgQbFeWz1KJgQ4FDBsec3bjj7tryP.jpg
4232285,scam,https://i1.jbzd.com.pl/contents/2025/09/normal/xAkf6Y2tnbgI11fZXi9mxF55NiVHH5gJ.jpg
4232284,Kaligrafia,https://jbzd.com.pl/images/video-age-18.png
4232283,O 10 groszy za daleko.,https://i1.jbzd.com.pl/contents/2025/09/normal/3Od1kt00zB9hlZ2Q2BRARyXmm68izuSS.png
4232281,Z czego Jest Polska znana? Husaria? Papież? Nie! Z tego że jebany burak zajebał dziecku czapkę,https://i1.jbzd.com.pl/contents/2025/09/normal/vqIp6TNO916YDnHTjY3Zas84lkIRc1yv.png
4232280,Kradzione,https://i1.jbzd.com.pl/contents/2025/09/normal/W8JGzQm83c3vHus7PClly5WvR4WXK1mJ.jpeg
4232279,Interesik,https://i1.jbzd.com.pl/contents/2025/09/normal/FNmGB9OjXWLFfvcDoJ114FtxhDPxeb4n.png
4232278,Szach mat weganie,https://i1.jbzd.com.pl/contents/2025/09/normal/TugMDshBXPi70qzBasFFiiWErhUMcw1a.png
4232274,Za pół litra krwi,https://i1.jbzd.com.pl/contents/2025/09/normal/u6pQxzbLydpaUsI0lLeJsgyJW2EiH4mo.jpg
4232273,Jude Raus,https://i1.jbzd.com.pl/contents/2025/09/normal/hRsSTuc4jkx1JOSqWR2OKEnmJNaJPFOk.jpg
4232272,smutne,https://i1.jbzd.com.pl/contents/2025/09/normal/nBabgWOClmaVKpdtuJ86NhZrDbedjrii.png
4232270,Rumunska sekta,https://i1.jbzd.com.pl/contents/2025/09/normal/jJFyxlPRSNZ3FU5xvhEVaAE89OdTJiLf.jpg
4232269,Co do kurwy,https://i1.jbzd.com.pl/contents/2025/09/normal/aMyO2Fs4fhBuZEENgi55AIpiwz3y0KCc.png
4232268,Spaczenie umysłowe,https://i1.jbzd.com.pl/contents/2025/09/normal/qbZnkr1OibVsb9C0CQxqDXaOxD5EcU2C.jpg
4232267,Plus i minus to jedyne... A nie czekaj,https://i1.jbzd.com.pl/contents/2025/09/normal/H62UHwIw1cYk5FyOLOkKOdX3iIloQ4jB.jpg
4232266,Ten to ma udany dzień,https://jbzd.com.pl/images/video-age-0.png
4232263,Język polski,
4232262,Też tak mieliście?,https://i1.jbzd.com.pl/contents/2025/09/normal/0wtRzQiuzZDZpq86V25ssk45gi2foGWA.jpg
4232261,Fajne,https://jbzd.com.pl/images/video-age-18.png
4232257,HWDP,https://i1.jbzd.com.pl/contents/2025/09/normal/1Y9NqrexQdVFtXA0caU7LZlv2X9jUulT.jpg
4232255,Jebz pierunem,https://jbzd.com.pl/images/video-age-18.png
4232254,Bo on kocha nasz kraj Polskę...,https://jbzd.com.pl/images/video-age-18.png
4232252,shift,https://i1.jbzd.com.pl/contents/2025/09/normal/gSyyVs1AuAZPjJPU5s0zajnr92cFPNlI.png
4232251,Czapka,https://i1.jbzd.com.pl/contents/2025/09/normal/bicMS8IIeCsGsOGvyAEtRUGJqEYc57I6.jpg
4232250,"But dad, whey?",https://jbzd.com.pl/images/video-age-18.png
4232249,Styl życia dzidowca. A może mój ?,https://i1.jbzd.com.pl/contents/2025/09/normal/GYFtSveFWYNAyrzbfJG4mAB3FAdZDcsQ.jpeg
4232248,Jest różnica,https://i1.jbzd.com.pl/contents/2025/09/normal/DC0ymQQI7AgdQPQuy738MCjSr7Of7CV7.jpg
4232247,Mamuśki z twojej okolicy,https://i1.jbzd.com.pl/contents/2025/09/normal/M0iqMxOyjdjlv2fw5arGmnhysqQ0aTcW.png
4232246,Daj palec to wezmą całą planetę. Chore pojeby,https://i1.jbzd.com.pl/contents/2025/09/normal/KURZ1zqTXIyi2tYrKLvpAprCM7eOFNkJ.jpg
4232245,",,Czarnuch podnosi na mnie rękę xDD''",https://jbzd.com.pl/images/video-age-18.png
4232244,A oto banan Europejski,
4232243,Bo zara mnie pojebie,
4232242,Powinno wyjść inaczej,https://i1.jbzd.com.pl/contents/2025/09/normal/LX9iDS81kxtSPFR6BfCwbSckNysJxIx3.png
4232241,Ten moment gdy robisz sobie zdjęcie i odkrywasz że jesteś czarny,https://jbzd.com.pl/images/video-age-18.png
4232240,Pro retro,https://jbzd.com.pl/images/video-age-18.png
4232239,"Mówiłem ci puszek, takiego państwa nie ma",https://i1.jbzd.com.pl/contents/2025/09/normal/R1NNCYmDAhE50lSC2GYfTkF5rPn5FCUv.png
4232238,A wy co świętujecie?,https://i1.jbzd.com.pl/contents/2025/09/normal/6efnkPsA2IsIsr47DfKAiPmhZCrqTzmL.jpg
4232237,Ma ktoś jakieś logiczne wyjaśnienie czemu woda gotuje się tylko na zewnątrz kiełbasy?,https://i1.jbzd.com.pl/contents/2025/09/normal/ENaY2QoR9Mwkxl60ZCoxYN62Lucts1kT.jpeg
4232236,Ciężko sobie na tę reputacje zapracowały,https://i1.jbzd.com.pl/contents/2025/09/normal/aHQ8F0IwRWAB65HBaVQJ54M6QKDs2U77.png
4232232,pa tera zasrańcu,https://i1.jbzd.com.pl/contents/2025/09/normal/VWFo2yaLH6FgMckmvSSgiCWCx43jgxVw.jpg
4232231,Głupich nie sieją,https://jbzd.com.pl/images/video-age-18.png
4232230,tytuł,https://i1.jbzd.com.pl/contents/2025/09/normal/od6tudavwNYQ5lP89KQhWoX5iKIpu6of.jpeg
4232229,Tak się zapierdziela,https://i1.jbzd.com.pl/contents/2025/09/normal/ydlzZiPi0pjfwkcRC3Dr3lsbyLgubSzz.png
4232228,Rzymjanie prawde mówią...,https://i1.jbzd.com.pl/contents/2025/09/normal/rWuqUuLQ75gE6fwkWu93erVbdFFXh8ys.jpg
4232227,Truf,https://i1.jbzd.com.pl/contents/2025/09/normal/Jx1FAP7UcoHCDY9uvynRiE28hKqniA1V.jpeg
4232226,Jak on smie,https://i1.jbzd.com.pl/contents/2025/09/normal/rQgzSJcX9d7o7ema48DJYg0aRORlrqok.jpg
4232225,Media PO,
4232224,"Jedni mają wymówki, inni wyniki",https://i1.jbzd.com.pl/contents/2025/09/normal/4wzw45cP8Ptgpg3jWLgNnPRvUbHGKBVB.png
4232223,"Pobiegniemy tam, gdzie biegniesz, kolego piękny",https://i1.jbzd.com.pl/contents/2025/09/normal/Oygoi5N46s21YwTqnfMAjBIEIfFWRCZI.png
4232221,Zaimki,https://i1.jbzd.com.pl/contents/2025/09/normal/s82MvJ9kzza1EXiv29IoCoPug7QG75x4.jpg
4232219,Old Spear Classic# tak jak pan jezus powiedział.,https://i1.jbzd.com.pl/contents/2025/09/normal/ajArNEDYFJxGtyE95kdFCWDr0JZYBleQ.png
4232218,Czy coś byś przeciw miała?,https://i1.jbzd.com.pl/contents/2025/09/normal/0PTy7UfOHhxX2jkeB9hynMCIRjR8zCxv.jpg
4232217,"Pamiętaj żeby wyprać ręcznik, bo imigrantowi będzie niekomfortowo.",
4232216,Wychochlowana świntucha,https://i1.jbzd.com.pl/contents/2025/09/normal/3D75jowW6AXhke3UNTAuh6tR1Eu5ZyYl.jpg
4232213,Właśnie przyglądaliście się stopom transa.,https://i1.jbzd.com.pl/contents/2025/09/normal/FtOInv9DwV4YqhaiP2GWFIdJsb15ciHE.jpg
4232212,Będzie mandacik,https://i1.jbzd.com.pl/contents/2025/09/normal/6cvijLhNZHixtL0voX26Pty0TEmV6ZP6.jpg
4232211,Ekologiczny książę Eterni,https://i1.jbzd.com.pl/contents/2025/09/normal/EcavW6fEFXsqNB4qLdrehPjyXy4inKXv.jpg
4232209,"Co wolno wojewodzie, to nie tobie, smrodzie",https://i1.jbzd.com.pl/contents/2025/09/normal/TCnQ0dls2iOjx4FudYcK8TSZsIjL012P.jpeg
4232208,Oj boją się,https://i1.jbzd.com.pl/contents/2025/09/normal/bU92ilz1MRagc9oShr4CiqrprOK7KqMn.png
4232207,Nikt nie jest bezbronny,https://jbzd.com.pl/images/video-age-18.png
4232204,POV Paweł Jumper,https://jbzd.com.pl/images/video-age-18.png
4232203,"To jakaś magia, jacyś bogowie!",https://i1.jbzd.com.pl/contents/2025/09/normal/kiyWOciWMmyH9jxtV4ieK0cM1Rgva3uQ.png
4232202,To już dziś,https://i1.jbzd.com.pl/contents/2025/09/normal/qo7hKE7N4gemFObZcgWaDOsg7ngHy16J.png
4232200,I jej jest na wierzchu,https://i1.jbzd.com.pl/contents/2025/09/normal/NXoSPqJ7JgzR8QyNdJP4XGUmzjalEUkA.jpg
4232199,Który to,https://jbzd.com.pl/images/video-age-18.png
4232197,Ojojoj jakie te Zetki nie dobre,
4232195,Fur Deutschland,https://i1.jbzd.com.pl/contents/2025/09/normal/wfsUZwlGqKR9JVRzzM7eCD7Eb0aI752D.jpg
4232193,zmęczony podróżnik,https://i1.jbzd.com.pl/contents/2025/09/normal/rySF9f5OjPBSC18nDO68ujQ4qe8EXJu1.jpg
4232191,Doktor Paul stawia szybką diagnozę,https://jbzd.com.pl/images/video-age-18.png
4232190,Panda wielka,https://i1.jbzd.com.pl/contents/2025/09/normal/jZ8B3UiKqMGEIrATjevBSfvosTcnQbFS.png
4232186,Nie jemy w autobusie. Ostatnie fotele,https://i1.jbzd.com.pl/contents/2025/09/normal/OOZOhYTSqIrMcTgnUtGuiB3w9IFagsct.jpg
4232185,Cios z potylicy w kostke,https://i1.jbzd.com.pl/contents/2025/09/normal/YPD2X9RXXsGHzOXPh9N88Vw8hbSJ22g9.jpeg
4232183,IZRAEL popełnia LUDOBÓJSTWO na PALESTYŃCZYKACH a strefa GAZY jest największym istniejącym GETTEM,
4232180,Tylko w sobotę,
4232178,Oto dlaczego w serialu Harry Potter Voldemorta powinien grać czarnuch,https://i1.jbzd.com.pl/contents/2025/09/normal/up4aC7AwJzReXyoa9anOH0U2B9DuhACh.jpg
4232177,"To nie kwestia biedy, oni po prostu chcą być podludzkim śmieciem",https://jbzd.com.pl/images/video-age-0.png
4232175,Iluzja,https://i1.jbzd.com.pl/contents/2025/09/normal/haO1MXmuFAz06xJWQenKmCIzS7MmjYMK.jpg
4232174,"Niemcy, proszę Państwa",https://i1.jbzd.com.pl/contents/2025/09/normal/c2BuuNUcT3UgA35gLH4lhvfEPgHokFzS.png
4232173,Tak się zwija asfalt w hindu,https://jbzd.com.pl/images/video-age-18.png
4232170,Wyjaśniaj do woli XD,https://i1.jbzd.com.pl/contents/2025/09/normal/EgSs0g4Jh6L7OqPLOx3UjV5tojYfe4dB.jpg
4232169,"Kiedy się wypełniły dni i przyszło zginąć latem, prosto do nieba czwórkami szli żołnierze z Westerplatte.",https://i1.jbzd.com.pl/contents/2025/09/normal/vzJAq3EYhRcPoZgyZhnMXucT2wAUZ8Aa.jpg
4232168,"Naród wspaniały, tylko ludzie chrupki",https://i1.jbzd.com.pl/contents/2025/09/normal/DGXXGQhJCeLbts2uzRR3jN8YSH83Ub3C.jpg
4232161,Sraneks kuchenny,https://i1.jbzd.com.pl/contents/2025/09/normal/H87MirX9oL2WYsJtXL9IIrjtlr86quGi.png
4232159,Pompa ciepła,
4232158,Hmmm,https://jbzd.com.pl/images/video-age-18.png
4232157,Od Magdy Gressler - pasztet z pimpka,https://i1.jbzd.com.pl/contents/2025/09/normal/wwHalXMGz1P2siNLWgsixgXa25rmvfcs.jpg
4232156,Nawrócony na żydowstwo,https://i1.jbzd.com.pl/contents/2025/09/normal/XlUxdOiTzr724kyrswwn9y2U0il3y7Hw.png
4232155,Azjaci,https://i1.jbzd.com.pl/contents/2025/09/normal/qGn1H2H8HNQD4L5E3NLVGjUT20YjFeF7.jpg
4232153,Combo,https://i1.jbzd.com.pl/contents/2025/09/normal/P5BbfEVCyaohWy8QbYPv4rXE4kaCLHtQ.jpg
4232151,Współpraca,
