ID,Tytuł,URL_obrazka
4232150,Kiedy klucz płaski okazuje się śrubokrętem,https://i1.jbzd.com.pl/contents/2025/09/normal/zfVgzUsvwZ4zTrPsByZuxzVGGTaBX7c3.jpg
4232149,Żydowkskie sztuczki,https://i1.jbzd.com.pl/contents/2025/09/normal/GiXxjgVIURwDg6AXnNCT3DZA1bdSpw0U.png
4232147,Lubie bawić się szamponem.,https://i1.jbzd.com.pl/contents/2025/09/normal/FnI5mSWSxycO76TGFT5ha97lCN22uYx8.jpg
4232146,Heroes 3,https://i1.jbzd.com.pl/contents/2025/09/normal/oiyImlKFqejIIPdgtxxt6V2AUKpDalcr.jpeg
4232145,Powrót do domu,https://i1.jbzd.com.pl/contents/2025/09/normal/u3E50J7ihr9NqUk4I250jOEMWq84iBIO.jpg
4232143,Jako tako,https://jbzd.com.pl/images/video-age-18.png
4232142,Gurnik,https://i1.jbzd.com.pl/contents/2025/09/normal/dUt6lZ8Hejp96XtTw0tvFBPmevwOP9jh.jpg
4232139,Było pilnować,https://i1.jbzd.com.pl/contents/2025/09/normal/tpUnuapxp42PqXuG5wRGDGTLvAQXY1oz.jpg
4232137,Bessi,https://i1.jbzd.com.pl/contents/2025/09/normal/6xadEAjlPf8yIB0TwjVYmxSHftoZPovG.jpg
4232136,Olbrzymy,https://i1.jbzd.com.pl/contents/2025/09/normal/65Rk8MjwXUGhgaNiB7QEBsqxzoN2sDwd.jpg
4232134,7 rano a chłop dalej siedzi nad swoją gierką.,
4232132,Sreep,https://jbzd.com.pl/images/video-age-0.png
4232131,Meep,https://jbzd.com.pl/images/video-age-0.png
4232130,I tak nikt nie czyta  a filmy z tiktoka to gej .,https://jbzd.com.pl/images/video-age-18.png
4232129,Numer 2,https://i1.jbzd.com.pl/contents/2025/09/normal/plFsABbdkZQodMlkl9oHGuqSRnIa4w3j.jpg
4232127,Płatki z rana jak śmietana,https://i1.jbzd.com.pl/contents/2025/09/normal/3HTH7p1h7EyZ3rgo5cNNAkAH806ialHX.jpg
4232126,"Chłopaki, chyba mam pewien plan...",https://i1.jbzd.com.pl/contents/2025/09/normal/difgBYVm8N0DTYMy0ojvAU4dN0SYfLFe.jpg
4232125,Gdy stres bliski weź meliski,https://jbzd.com.pl/images/video-age-18.png
4232124,Suchar na dziś,https://i1.jbzd.com.pl/contents/2025/09/normal/uq14OlD0SVcEeIP631RnXkOAGuVZsNDY.jpg
4232122,UEEHEHEHEH CZAK NORIS,https://i1.jbzd.com.pl/contents/2025/09/normal/S48JQxVzJJi1Mnd7o7xdvMs9KOjYZ6tI.jpg
4232121,Królestwo Myrtany Zjednoczone pod berłem króla Robhara II,https://i1.jbzd.com.pl/contents/2025/09/normal/Fl3PThcGTcGjEZHtpnOr1vYJ3fNTyAIX.jpg
4232120,LOTR of The Pierścionków!,
4232119,Śmieszkowane,https://i1.jbzd.com.pl/contents/2025/09/normal/sPQVS33APjJv7OaYwbbcRuj0TOAifJlz.jpg
4232118,Ideolo,https://i1.jbzd.com.pl/contents/2025/09/normal/Z25Wpf1wTahds3mKszlV0QNIqn1B0yMk.jpg
4232117,IDF=SS,https://i1.jbzd.com.pl/contents/2025/09/normal/uglWl5gfbTeSTXQduoVr3Fold24m8DuY.jpg
4232116,Yippee ki yay,https://i1.jbzd.com.pl/contents/2025/09/normal/TAum4BO3kJkw8mmvliTJe66gcYAhKtBu.png
4232114,Obrazek tymczasowo autorski,https://i1.jbzd.com.pl/contents/2025/09/normal/h6Z3ZH60dV4dY5Anmzz9Gj8C1467A3Wm.jpg
4232113,Roman Boski,https://i1.jbzd.com.pl/contents/2025/09/normal/FVHCo6jAAqyQAnzDdYJk2SE8Wci4q8gH.jpg
4232112,Ordżinal™,https://i1.jbzd.com.pl/contents/2025/09/normal/R5r1OO8WfpYYvYc8buITKwCCM0aUEUFi.jpg
4232109,Wybór,https://jbzd.com.pl/images/video-age-0.png
4232107,Poszło z gruzem,https://i1.jbzd.com.pl/contents/2025/09/normal/yn4hzmpcGeipSw5q8fl1aL6Xzdgm7rnD.jpg
4232105,Widzenie,https://jbzd.com.pl/images/video-age-0.png
4232104,Ur-Thrall,https://i1.jbzd.com.pl/contents/2025/09/normal/5t8OpwndchJHcMFCjScnbopHOXhNGvvs.jpg
4232103,Ufc,
4232102,Fajnie sobie pójść rano po pomidora,https://i1.jbzd.com.pl/contents/2025/09/normal/OJojedLkaJWDLBovaOLIAq0TVeHGYgi2.jpg
4232101,Kto w gastro robi z cyrku się nie śmieje,https://jbzd.com.pl/images/video-age-18.png
4232100,Klan,https://i1.jbzd.com.pl/contents/2025/09/normal/ci6eA2scry0XnmLRq6kP3KbRquRJF8jk.jpg
4232099,Brudnopisy żałujo,
4232097,Puchatek,https://i1.jbzd.com.pl/contents/2025/09/normal/CUh77gl3mrERWRcsMUrpa0PBuvs8YtEd.png
4232096,Kto narobił,https://i1.jbzd.com.pl/contents/2025/09/normal/KVsjzkk5o5Ca5QJMiQ4f8YvCkzvyBHIX.png
4232095,Coś jest na rzeczy.,https://i1.jbzd.com.pl/contents/2025/09/normal/s7L72dyrdVCee1uYTyXcEz7QhgLryThZ.jpg
4232094,Miłość,https://i1.jbzd.com.pl/contents/2025/09/normal/gkSw6tXTwajfC0IrsPwPNbkI5cqGk18E.png
4232093,Tasia,https://i1.jbzd.com.pl/contents/2025/09/normal/kOlLru1Wa6WvC0abeDaTRuhXEhl3sNrD.png
4232092,Nr 5,https://i1.jbzd.com.pl/contents/2025/09/normal/nMvfU6suDdHyHccytYfWgRkI1RLi24GN.jpg
4232091,Rodzina jest najważniejsza,https://i1.jbzd.com.pl/contents/2025/09/normal/uZn351bdsurbkKtSF4gUCE4N9OFVjiy2.png
4232090,Kwiatek,https://i1.jbzd.com.pl/contents/2025/09/normal/OU1oVOY5e97N8B7jzQKrLV8bmiGYDdTB.png
4232089,Mikroblog,
4232088,Wycieczka,https://i1.jbzd.com.pl/contents/2025/09/normal/7gFaFjUZ8jvnXO6Ssivke2ZaomesWbYn.png
4232087,Hans Potter i komora gazowa.,https://i1.jbzd.com.pl/contents/2025/09/normal/zyAy2VMLxa0aO1MsYyyDBvbCL7NGrXzg.jpg
4232084,Tytul,https://jbzd.com.pl/images/video-age-18.png
4232083,"Golec Pierdolec, zwaliłem swój bolec. Dobranoc Państwu rtrteysfdh",https://jbzd.com.pl/images/video-age-18.png
4232082,"A rak wiedział, nie powiedział",https://jbzd.com.pl/images/video-age-0.png
4232080,W Polsce żydowska flaga nie jest chroniona prawnie,https://i1.jbzd.com.pl/contents/2025/09/normal/GlSjec2PQsMgeWFLckvYts9X0YQzcWO0.jpg
4232079,Dinozaury,https://i1.jbzd.com.pl/contents/2025/09/normal/YqAw16MPDxjEG7FiADMpHd0zeo7gdycC.png
4232076,Ciekawostki,https://i1.jbzd.com.pl/contents/2025/09/normal/3AUE6IqHoJrQVThYDOnH1D9BASKK7PMs.png
4232075,W Paryżu Szon patrol nie potrzebny.Mają muslimów,https://jbzd.com.pl/images/video-age-18.png
4232074,Powinno wyjść inaczej,https://i1.jbzd.com.pl/contents/2025/09/normal/SpTUblE32n29iRRccqux1L69HvjHIhb7.png
4232072,Fejkoprawda,https://jbzd.com.pl/images/video-age-0.png
4232071,Takie czasy,
4232068,top mózg lewicy,https://i1.jbzd.com.pl/contents/2025/09/normal/myeU9brwXPerD6jbj0iZlePgcrMs4URM.jpg
4232067,Duży mózg czas.,https://i1.jbzd.com.pl/contents/2025/09/normal/sRKUKOxFJWekyfknzt0eqlnzdqbY2kub.png
4232066,Wróżka,https://i1.jbzd.com.pl/contents/2025/09/normal/im20bhYanJMLavT6ioq0do3ICltbg4Y0.png
4232065,Theoden wiedział co robi,https://i1.jbzd.com.pl/contents/2025/09/normal/zo1xk24tEvvDuxxNxfPpXQmnwwKk2HXV.jpg
4232064,Śnieg,https://i1.jbzd.com.pl/contents/2025/09/normal/UNAlWHyRSIifsn5Aav9f4Rcx916Q2Fis.png
4232063,Wujku nie,https://i1.jbzd.com.pl/contents/2025/09/normal/YAtiV9y6oxXqNOnqpzrk2BJCdx4aKOKB.png
4232059,Drive kurwa forward naprzód.,https://i1.jbzd.com.pl/contents/2025/09/normal/8w4M356vIaajI3R1SLA0KBJ45EwslNpI.png
4232058,Gooby monter,https://i1.jbzd.com.pl/contents/2025/09/normal/z1v6EfSWv2NkQUQMRhtzSqyh5C7u1ibp.png
4232057,Święta tuż tuż,https://i1.jbzd.com.pl/contents/2025/09/normal/jXn0YnRL5f6HaKVUI7lgXs63GweuTWNl.png
4232054,Zaproszenie,https://i1.jbzd.com.pl/contents/2025/09/normal/mYcOdik3pLr5tUJCq4w8WuNTXFPWaigH.jpg
4232052,Dobranoc,
4232050,Prawko,https://jbzd.com.pl/images/video-age-0.png
4232049,Kłet,https://i1.jbzd.com.pl/contents/2025/09/normal/FbacFakExWljYUWU2q223IIEjrVUhhrX.png
4232048,Jeszcze oszukał.,https://i1.jbzd.com.pl/contents/2025/09/normal/jbFK9hAAkGAQ9Jl0qenCMZvCwvyLBOOz.jpg
4232046,Jogurt,https://i1.jbzd.com.pl/contents/2025/09/normal/yhJ2hdLmrWq3PsxxzohNKIBSCFkwCBtX.png
4232045,Nr 4,https://i1.jbzd.com.pl/contents/2025/09/normal/olVXObtqzRVY8xYLXsL9LbrRzZSJxkp7.jpg
4232044,Nr 3,https://i1.jbzd.com.pl/contents/2025/09/normal/m1J4adkShc1SIreKFgx5h814qUL78NDw.jpg
4232043,Elfikról,
4232042,Taka sytuacja,https://i1.jbzd.com.pl/contents/2025/09/normal/QqDu3KQebQMClaoX8o0BIrAzF75WjWC5.jpg
4232039,Swedzicipex Ultra Forte Max,https://jbzd.com.pl/images/video-age-18.png
4232037,Dawno nie było,https://jbzd.com.pl/images/video-age-18.png
4232034,tak sobie pograjcie na full ;),
4232029,Trzeba było pilnować,https://i1.jbzd.com.pl/contents/2025/09/normal/t29sglc1oETBJCqzM0A8dkdBpmi76mpI.jpg
4232028,Broszki ci Niemce zrobiły,https://i1.jbzd.com.pl/contents/2025/09/normal/WNsk7aNGDifIhk66Wyaeu6j5yOSbBAYJ.jpg
4232026,Indiana Jones i świątynia chciwości polskiego bogola,https://i1.jbzd.com.pl/contents/2025/09/normal/wSyyhHnTFbNrBSsJf98VlpwU6XpmHcaO.jpg
4232025,W kinach od 1970,https://i1.jbzd.com.pl/contents/2025/09/normal/IY3XwOoAmEPCMitmax2DEdiSMv9GMUJP.jpg
4232024,Emergency Assist od Volkswagena,https://jbzd.com.pl/images/video-age-0.png
4232023,W jakim świecie my żyjemy?,https://i1.jbzd.com.pl/contents/2025/09/normal/SgXu0cnaYPdKKkb8EpkM220hxlLVP6Ox.jpg
4232022,Ich skale porównawcze są dojebane XDD. Ci debile nie znają takiego pojęcia jak honor.,
4232020,"Meme francsais , merde połak januszexi. Czy jakoś tak.",https://i1.jbzd.com.pl/contents/2025/09/normal/F60BMbnpP9ZEa0VO6W8aBxZXRYSOx6iY.png
4232019,Co roku to samo,https://i1.jbzd.com.pl/contents/2025/09/normal/sGURt39zHSG8faGoLE3qm1dpF1VUaunA.jpg
4232016,Co sądzicie?,https://i1.jbzd.com.pl/contents/2025/09/normal/GnDx6GJ4z6n5WSAW2yui4mDcXO2TPdho.png
4232014,Dziwny zabieg okoliczności...,https://i1.jbzd.com.pl/contents/2025/09/normal/QzeUoSRHvPDckYHgwGMTpNrPX6Nh4NET.jpg
4232009,Tenis i czapka a raczej mycka.,https://i1.jbzd.com.pl/contents/2025/09/normal/M201mqSOpJZ3lBd1ODwVtdGknTUekF54.jpg
4232007,Pan Paweł nie potrzebował autotune,https://jbzd.com.pl/images/video-age-18.png
4232002,Kradzieje,https://i1.jbzd.com.pl/contents/2025/09/normal/MxaZtQ5Y32jYcYmGfbD5btFDq5CgmZjs.jpg
4232001,...tylko mnie nogi bolą.,https://jbzd.com.pl/images/video-age-18.png
4232000,Paleontologia to moja pasja,https://i1.jbzd.com.pl/contents/2025/09/normal/i1vwueOjoN7YLMF2RFRPwzqgcSURC0m7.jpg
4231995,Niedziela wieczur,https://i1.jbzd.com.pl/contents/2025/09/normal/tX7NqHMUOEwxEIn6tikPe7AFqLnGeUvq.jpg
4231993,"Przepraszamy, kokega się pomylił....",https://i1.jbzd.com.pl/contents/2025/09/normal/j8stZZE6hJE7DkUIV1VusCNwNjKmpA4H.png
4231992,Dokąd ten świat zmierz,https://i1.jbzd.com.pl/contents/2025/09/normal/92jGyUWsPdXR3tIWntoDMnQEz2RATxI9.jpg
4231991,Dzięki!,
4231990,Nie pykło.,https://i1.jbzd.com.pl/contents/2025/09/normal/KkybAVucquJfs7TymEVYluEc5YtDODE0.jpg
4231989,rodzice na pewno są dumni z paulinki,https://i1.jbzd.com.pl/contents/2025/09/normal/TcMM92FkFJErY5JTk7GVc4BNYcIXUWVX.jpg
4231988,Sraka polityczna,https://i1.jbzd.com.pl/contents/2025/09/normal/ee05ercaVPKXh5VWPGT8hUY4DmH3a3eJ.jpg
4231987,Reject modernity...,https://jbzd.com.pl/images/video-age-18.png
4231986,A jednak nie.,https://i1.jbzd.com.pl/contents/2025/09/normal/yRpUACvC8jqlj8zHkgqFL5F6mRTJdAW6.jpg
4231985,Udało sie,https://jbzd.com.pl/images/video-age-0.png
4231984,Są rzeczy niezmienne,https://i1.jbzd.com.pl/contents/2025/09/normal/hE2g5fwKtDIeBDtbpcmYdvKDQzhSMNoM.png
4231982,Suchar Karola,https://i1.jbzd.com.pl/contents/2025/09/normal/YAy1TsZPzGgjftkjcmsTX7UUSgem3u4v.jpg
4231980,żyduchy kłamią? niemożliwe,https://i1.jbzd.com.pl/contents/2025/09/normal/5bzPxmKmRINfw0I72ndzMdzVSoxicCDG.jpg
4231977,To nie był prawdziwy kapitalizm,https://i1.jbzd.com.pl/contents/2025/09/normal/PsNszfaCquFxMAELlJSrDJHLgPjZqC0x.jpg
4231973,gdyby kózka nie skakała to nie mielibyśmy tego pięknego filmiku,https://jbzd.com.pl/images/video-age-18.png
4231971,Bułeczki z piekarnika,https://i1.jbzd.com.pl/contents/2025/09/normal/Ep2oCxGjE4awViJskFsWfbwvz9yQlpx7.jpg
4231970,Baza,https://jbzd.com.pl/images/video-age-18.png
4231969,Szachy,https://i1.jbzd.com.pl/contents/2025/09/normal/fQHjejLwr0LoZJ2eNXkBlYrmZlqyC34r.jpg
4231968,Dobranoc,https://jbzd.com.pl/images/video-age-18.png
4231967,Ciekawostka.,https://i1.jbzd.com.pl/contents/2025/09/normal/4IGPYpbclviRqdIkNafm4VqfqAy7Wzxt.png
4231966,Tytuł,https://i1.jbzd.com.pl/contents/2025/09/normal/D4gkZ1CXQvqNRgvFv8ScrLgtuMkRvFa4.jpg
4231964,Taki wasz obraz,https://i1.jbzd.com.pl/contents/2025/09/normal/dkhuwCWBXLVLJ8AbEsLEa6DQds3pMOyn.jpg
4231962,Biedne zwierze,https://jbzd.com.pl/images/video-age-0.png
4231961,Hollywood Ryj Style,https://i1.jbzd.com.pl/contents/2025/09/normal/eU5hIukXx3EqKUktgbbLuedCJrq6QV5b.jpg
4231959,"Nie gadam z transami , przerzucam się na groka",https://i1.jbzd.com.pl/contents/2025/09/normal/jhzkPTvAmF5YC5YuV230jh2MuJEJrN8r.png
4231958,Broni swojego chłopaka,https://jbzd.com.pl/images/video-age-18.png
4231957,Gortat ty buraku jeden,https://i1.jbzd.com.pl/contents/2025/09/normal/myrapa3JhP4AFBnUX8tITZGgawSJw17J.png
4231955,Łeb do interesów,https://i1.jbzd.com.pl/contents/2025/09/normal/EQlYntoZtuVfSUKaGqKnNWnFCtePjSor.jpg
4231952,Kiedy wyciąga twojego bydlaka po raz pierwszy,https://jbzd.com.pl/images/video-age-0.png
4231950,Grubypedał,https://i1.jbzd.com.pl/contents/2025/09/normal/b6aACC2NVOkhPqAXE6uYk2oRe2qH8SCp.jpg
4231949,wychowałem się w środowisku w którym mówienie o podstawowych pracownikach jako o przygłupach wiązało się ze śmiercią towarzyską.,https://i1.jbzd.com.pl/contents/2025/09/normal/a08GUTdHNosVLfk73HPmtMaa0B3Wx2PX.jpg
4231946,zdesperowane pizdy,https://i1.jbzd.com.pl/contents/2025/09/normal/bSrkj4TccI5mUG8gi3GMO6JSqrieqaya.jpg
4231943,Kuce S03E05 - Magic Duel (Napisy PL),
4231942,"Oni nas lubią, są tacy jak my XDDDDDDDDDDD",https://i1.jbzd.com.pl/contents/2025/09/normal/CtvoxUPYQt5uC2vYx1bEcCSHbU5oeDNI.PNG
4231940,łatwe się trafiło,https://i1.jbzd.com.pl/contents/2025/09/normal/QVpMdvzY7j4rWuDLd7xi3I82UdA1bZbd.jpg
4231938,Rudy pies wyborca tfuska,https://i1.jbzd.com.pl/contents/2025/09/normal/TBdQwRvasbzPkztCw06P739Y8C5gl6rC.jpg
4231936,p0lki pewnie są z siebie dumne,https://i1.jbzd.com.pl/contents/2025/09/normal/WIEGeOADzluwf5HSCD1t7lELApv0zZH3.jpg
4231933,Baby to zoofile,
4231931,Ever,https://i1.jbzd.com.pl/contents/2025/09/normal/3qRsYcTjtLD2ixj3cIgUo5TDseXW5L1j.jpg
4231930,Kiedyś to było,https://i1.jbzd.com.pl/contents/2025/09/normal/W0J2VkGsmboLt3croxKrQSoolZ3RjJo0.jpg
4231928,Czelabiński pitbull,https://jbzd.com.pl/images/video-age-0.png
4231927,Tytul,https://i1.jbzd.com.pl/contents/2025/09/normal/RX7fvw2UnlTWTbu7kJsnl439el6pALO4.jpg
4231926,Jestem gwiazdo Roka,https://i1.jbzd.com.pl/contents/2025/09/normal/hl3TX2JtKm2PPAMfraMP08mbyEF8RXok.jpg
4231924,Nice,https://jbzd.com.pl/images/video-age-18.png
4231922,Tero?,https://i1.jbzd.com.pl/contents/2025/09/normal/NCmjnG8YnX1loft2oJEtbrIoksG0PCRP.jpg
4231921,Francuskie zoo,https://jbzd.com.pl/images/video-age-18.png
4231920,O nie...,
4231919,Podpłomyki z cebulą,https://i1.jbzd.com.pl/contents/2025/09/normal/iciMLAAtocyATTI0WPeRe35WUfI3OqCG.jpg
4231916,Hitchicker? Czy jak tam się pisze. Anyway z fejsa,
4231915,"Jebane, nawet w AI nas prześladujo",https://jbzd.com.pl/images/video-age-18.png
4231914,Bojowe zadania,https://i1.jbzd.com.pl/contents/2025/09/normal/im4A3fA7mLSRWy5J29XJa5ZP0fVDZqkn.jpg
4231913,"Za siebie trzeba się wziąć, spasłe księżniczki. Shrek to tylko bajka, albo film animowany",https://i1.jbzd.com.pl/contents/2025/09/normal/6MtculvVTwjrtujG2mFB4SI9U1rdSWTa.png
4231912,"Pani nagrywa bloga kulinarnego, a tu taki degenerat się trafia",https://jbzd.com.pl/images/video-age-18.png
4231910,Nice,https://i1.jbzd.com.pl/contents/2025/09/normal/2WlF6ywF5sTsqOIMN7l9yFaj0PD29W03.jpg
4231909,Do roboty byś się wzięła a nie,https://jbzd.com.pl/images/video-age-0.png
4231906,Grok AI,https://i1.jbzd.com.pl/contents/2025/09/normal/DCbiWHMeWwSsy7ZSQ87vTYTaqAPQmsVQ.jpg
4231905,Ciekawe co z wakacji przywożą Julki XD,https://i1.jbzd.com.pl/contents/2025/09/normal/F8eNqfZTaKgKpVqTZiVU69n29wgDQuvU.jpg
4231904,"Uważajcie na soje pociechy, dzidki",https://i1.jbzd.com.pl/contents/2025/09/normal/7nJm0aQO2d95P40xuTH8iLRnwdDR5qpO.jpg
4231903,Wolałbym być uczniem tbh,https://i1.jbzd.com.pl/contents/2025/09/normal/3K9zI0exS7qeeDnzmuXX2a0B8FnuhdBX.jpg
4231899,Reklama Volkswagena,https://jbzd.com.pl/images/video-age-0.png
4231895,Ciekawostka,https://i1.jbzd.com.pl/contents/2025/09/normal/wQTrViK1jOZetBH56fpHX7rcgQmtD0Di.jpeg
4231893,Chomik,https://i1.jbzd.com.pl/contents/2025/09/normal/U3fAvoSltgnYZjj9wn9fWpQUr8Lyef2B.jpeg
4231892,Jest moc,https://i1.jbzd.com.pl/contents/2025/09/normal/5gGJhKb5fhgi162ZWx8bmPrgB75czkdA.png
4231891,Coś niespotylanego,
4231889,A tu jeb,https://jbzd.com.pl/images/video-age-18.png
4231887,Następny do deportacji?,
4231886,cwany bo trafiłeś na małego misia,https://jbzd.com.pl/images/video-age-0.png
4231883,Za każdym jebanym razem...,https://i1.jbzd.com.pl/contents/2025/09/normal/7vREE5BWqoZg9vuzcEhCnVpAWBJuRsjs.jpg
4231881,Butloszczochy w przestworzach,
4231879,New skill unlocked,https://i1.jbzd.com.pl/contents/2025/09/normal/O0X6923HlWYPDP6eQbF6DO05n8D8dWDS.jpg
4231877,Zakup auta.,
4231875,Mówił za dużo i stał się niewygodny...,https://jbzd.com.pl/images/video-age-18.png
4231874,Kiciuś,https://i1.jbzd.com.pl/contents/2025/09/normal/1o4KyDtxCBhGbiyT333qGWozvIKPtAhC.jpg
4231873,brawo gdańsk,https://i1.jbzd.com.pl/contents/2025/09/normal/1RI36CaHju4EAsNNPeDtVra8gnic3VEU.png
4231871,Zdejmę szlafroczek,
4231870,tylko pierwsze sekundy..,https://jbzd.com.pl/images/video-age-18.png
4231869,Mmmm kindybał...,https://i1.jbzd.com.pl/contents/2025/09/normal/JEwuDhHcUOfC575VH1NvZYfP6ouGaE5t.jpg
4231866,rasizm w strone bialych,https://i1.jbzd.com.pl/contents/2025/09/normal/qQSTS7XL9vZBDSV1YYgiRUVxUSIkY9LV.png
4231865,"A wy co robicie tak daleko od domu bez wódy i papierosków? Zapraszam, po kolei podchodźcie i pojedynczo. Żebym dwa razy któremu nie polał.",https://jbzd.com.pl/images/video-age-18.png
4231862,Na oddziale bez zmian,https://i1.jbzd.com.pl/contents/2025/09/normal/u5orr1GkiJe5JqH564FsTzBacnsdcHbJ.png
4231861,Grocik z obsydianu,https://i1.jbzd.com.pl/contents/2025/09/normal/uwIOA3ZfjWegV1GYnbtwffVVqoPwzEuA.jpg
4231860,Faryzeusz,https://i1.jbzd.com.pl/contents/2025/09/normal/y12tFp1be33ORCqW4psdPGHCrSfpAWsf.png
4231857,Iphone,
4231855,Coś knują,https://i1.jbzd.com.pl/contents/2025/09/normal/kMBZ4RtjFDEjWk3sKnk596cap0X55len.jpg
4231853,Krul jest dzidowcem!,https://i1.jbzd.com.pl/contents/2025/09/normal/mXL2WmdithZdLjAy9fEnwnxFAaQZdNem.jpg
4231852,Ciekawe,https://jbzd.com.pl/images/video-age-18.png
4231851,Oczekiwania i rzeczywistość.,https://jbzd.com.pl/images/video-age-18.png
4231850,Fajniusio,https://jbzd.com.pl/images/video-age-18.png
4231847,"Ukradłem,  bo nie pilnował",https://i1.jbzd.com.pl/contents/2025/09/normal/MJrSFb9Cmr0wmnpJhUdLmsvDlMaHvfSY.jpg
4231846,"Kto tak nie miał, ten nie wie co to żal.",https://i1.jbzd.com.pl/contents/2025/09/normal/aSqEjxg3iHHwTS0vY0gZjlPtQEk5sy5t.jpg
4231845,Kuhwa wasza mać,
4231843,Co wy lewaki jebane zrobiliście z UK...,https://i1.jbzd.com.pl/contents/2025/09/normal/PoIJx507y5JnB9TJPzci0RQTGaxX0pSz.jpg
4231841,Wujaszek,https://i1.jbzd.com.pl/contents/2025/09/normal/yoxy048qMSsTwdaqoUIdARQJOiC2o49X.png
4231837,"Z okazji rozpoczynającego się roku szkolnego - oś czasu, epoki historyczne",https://i1.jbzd.com.pl/contents/2025/09/normal/44O0VGoqOjN1NFk3jCoQhKDILlCuzmxz.jpg
4231836,Tak było,https://i1.jbzd.com.pl/contents/2025/09/normal/V3xDCHgDDQc0tKwo1fP07AsWwyxSpz97.jpg
4231835,Nie jestem brzydki. Słodko jem jabłuszko.,https://jbzd.com.pl/images/video-age-18.png
4231832,"Pół księżyca, drugie pół schowane za Dorotą Weltmeister",https://i1.jbzd.com.pl/contents/2025/09/normal/s4oCRsIFlMVO6RLw8ZeTIdLOWSaWq5nX.jpg
4231831,Tak jeszcze nie paliłeś leszczu XD,https://jbzd.com.pl/images/video-age-18.png
4231830,"""skurwysyny żydzi Hitler ich za mało spalił""",https://i1.jbzd.com.pl/contents/2025/09/normal/6VmnwEt0S9K1C5e2LS4DD6w1FmNx0Eh1.jpg
4231829,archwium: traktor tom,https://i1.jbzd.com.pl/contents/2025/09/normal/iOpcZb4keMKdnZalZ8qLC9EBLtJ56dGp.jpg
4231828,"kolacja bo musze chleb tostowy wyjeść, od jutra nie ruszam pieczywka",https://i1.jbzd.com.pl/contents/2025/09/normal/2gUHFbUEJ2FzNSOmUHnJZ1v2IWIVl9C8.jpg
4231827,Stare gry vs win11,
4231826,nie chco mnie a ja taki dobry chłop jestem,https://i1.jbzd.com.pl/contents/2025/09/normal/DSY4h53g4155rqaSLiht7J7T8AKpelqF.jpg
4231824,Poprawiłem,https://i1.jbzd.com.pl/contents/2025/09/normal/uEHcLS0uC15huAJPuMOIaIUkpfJhAOyK.png
4231823,skurwysyny,https://i1.jbzd.com.pl/contents/2025/09/normal/R5IBpAMBCt9Yn6PMhQwDJKfJWHbW7rJ0.jpg
4231820,To dobry zestaw PC w tej cenie?,
4231819,Racja to patola,https://i1.jbzd.com.pl/contents/2025/09/normal/w6ffTGJ1uk4jHPke5aIqquZyWhHngGME.png
4231818,"Nie było ciastek, więc kupiłem zaprawę murarską.",https://i1.jbzd.com.pl/contents/2025/09/normal/B1RY94vwA8iMV8nBA6jI2vCUiSaTZTZH.jpg
